timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
326821,-0.00,0.01,0.98,-0.61,0.79,-0.31
326830,-0.00,0.02,1.14,-0.73,0.67,-0.24
326838,-0.01,0.01,0.97,0.37,0.49,-0.18
326847,-0.01,-0.00,0.85,0.61,0.73,0.00
326856,0.01,0.02,1.01,-0.49,0.79,-0.12
326865,0.00,0.02,1.08,-0.61,0.67,0.00
326873,-0.01,0.01,0.96,0.18,0.61,-0.18
326882,-0.01,0.00,0.90,0.31,0.79,-0.06
326891,-0.00,0.01,1.00,-0.49,0.67,-0.12
326899,-0.00,0.02,1.05,-0.43,0.61,-0.31
326908,-0.01,0.01,0.96,0.06,0.67,-0.12
326917,-0.00,0.00,0.93,0.12,0.67,-0.18
326925,-0.00,0.02,1.01,-0.37,0.92,-0.12
326934,-0.00,0.02,1.03,-0.43,0.79,-0.12
326943,-0.01,0.01,0.96,-0.12,0.73,-0.18
326951,-0.00,0.01,0.95,0.00,0.79,-0.06
326960,0.00,0.01,1.00,-0.61,0.67,0.06
326969,-0.00,0.01,1.02,-0.37,0.61,0.00
326978,-0.01,0.01,0.96,0.12,0.85,0.00
326986,-0.00,0.01,0.96,0.00,0.67,0.06
326995,0.00,0.01,1.00,-0.31,0.55,-0.06
327004,-0.00,0.01,1.00,-0.12,0.67,-0.06
327012,0.01,-0.01,0.70,-0.06,0.49,-0.12
327021,-0.01,0.01,1.02,-1.46,0.55,-0.43
327030,0.02,0.02,1.14,-0.92,0.85,-1.22
327038,-0.01,0.01,0.96,0.49,0.67,-0.73
327047,0.00,-0.00,0.83,0.98,0.55,-0.24
327056,0.01,0.01,1.00,-0.61,0.79,-0.06
327064,0.00,0.02,1.11,-0.79,0.61,-0.24
327073,-0.01,0.01,0.99,0.12,0.67,-0.18
327082,-0.01,0.00,0.87,0.49,0.61,0.00
327091,0.00,0.01,0.98,-0.43,0.73,-0.06
327099,0.01,0.02,1.07,-0.49,0.79,-0.24
327108,-0.01,0.01,0.99,0.00,0.73,-0.18
327116,-0.01,0.00,0.91,0.31,0.49,-0.12
327125,-0.00,0.01,0.99,-0.18,0.67,0.06
327134,-0.00,0.02,1.05,-0.43,0.73,-0.12
327143,-0.00,0.01,0.98,0.18,0.73,-0.24
327151,-0.00,0.00,0.93,0.06,0.61,-0.18
327160,-0.00,0.01,0.99,-0.31,0.67,-0.18
327169,-0.01,0.02,1.03,-0.43,0.61,-0.06
327178,-0.00,0.01,0.97,0.18,0.61,-0.12
327186,-0.00,0.01,0.95,-0.12,0.61,-0.18
327195,-0.00,0.01,1.00,-0.43,0.49,-0.18
327203,-0.00,0.02,1.01,-0.37,0.61,-0.18
327212,-0.01,0.01,0.97,-0.06,0.55,0.00
327221,-0.00,0.01,0.96,0.00,0.61,-0.12
327230,0.00,0.01,1.00,-0.31,0.73,-0.06
327238,-0.02,0.01,0.89,-0.43,0.73,0.00
327247,0.01,0.02,1.12,-0.85,0.85,-0.37
327256,0.00,0.03,1.09,-0.18,0.43,-0.67
327265,-0.02,0.00,0.88,0.61,0.67,-0.43
327273,0.00,0.01,0.88,0.43,0.73,-0.06
327282,0.01,0.02,1.08,-1.04,0.67,-0.12
327290,-0.00,0.02,1.06,-0.37,0.55,-0.24
327299,-0.01,0.00,0.90,0.31,0.55,-0.12
327308,-0.01,0.01,0.92,-0.18,0.61,-0.06
327317,0.00,0.02,1.06,-0.73,0.98,0.00
327325,0.00,0.02,1.03,-0.06,1.04,0.06
327334,-0.01,0.00,0.91,0.31,0.67,-0.18
327342,-0.00,0.01,0.95,-0.31,0.43,0.00
327351,-0.00,0.02,1.05,-0.49,0.67,-0.06
327360,-0.00,0.01,1.01,-0.18,0.67,0.06
327368,-0.00,0.00,0.93,0.24,0.55,-0.06
327377,-0.00,0.01,0.97,-0.18,0.73,0.00
327386,-0.00,0.02,1.03,-0.61,0.67,-0.06
327394,-0.01,0.01,1.00,0.00,0.61,-0.12
327403,-0.01,0.01,0.94,0.06,0.55,-0.12
327412,-0.00,0.01,0.98,-0.43,0.55,-0.18
327421,-0.00,0.01,1.02,-0.12,0.73,-0.06
327429,-0.01,0.01,0.99,0.00,0.55,-0.18
327438,-0.01,0.01,0.95,0.06,0.49,-0.12
327447,-0.00,0.01,0.98,-0.31,0.67,-0.12
327456,-0.00,0.01,1.01,-0.37,0.79,-0.18
327464,-0.00,0.01,0.98,-0.12,0.61,-0.18
327473,0.01,0.01,0.93,0.12,0.73,0.00
327481,-0.00,0.01,1.00,-0.61,0.49,-0.12
327490,0.00,0.02,1.14,-0.92,0.79,-0.55
327499,-0.01,0.01,1.00,0.31,0.79,-0.49
327507,-0.00,0.00,0.83,0.67,0.61,-0.18
327516,0.00,0.01,0.98,-0.31,0.92,-0.24
327525,0.00,0.02,1.08,-0.79,0.92,-0.24
327534,-0.01,0.01,0.99,-0.18,0.67,-0.06
327542,-0.01,0.00,0.89,0.18,0.55,-0.12
327551,-0.00,0.01,0.99,-0.37,0.67,-0.06
327560,0.00,0.02,1.05,-0.37,0.73,-0.18
327568,-0.01,0.01,0.98,0.18,0.79,0.00
